"","value","count","lc20_bps_220","lc24_s_cla_250","s_usa_polygon_to_raster","bps_model","bps_name","groupveg","fri_replac","fri_mixed","fri_surfac","fri_allfir","label","region","forestname","raw_acres"
"820",9063,29,1629,2,40,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"B",9,"Ottawa National Forest",6
"821",9064,6,1634,3,40,"14660_50_51","Great Lakes Wooded Dune and Swale","Riparian",3715,536,0,468,"C",9,"Ottawa National Forest",1
"822",9065,24,1629,1,40,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"A",9,"Ottawa National Forest",5
"823",9066,3,1633,1,40,"14440_41_50_51","Eastern Boreal Floodplain","Hardwood",0,581,312,203,"A",9,"Ottawa National Forest",1
"824",9067,50,1580,180,40,"14750_41_50_51_63_64_65_66","Laurentian-Acadian Floodplain Systems","Riparian",0,435,68,59,"Agriculture",9,"Ottawa National Forest",11
"825",9068,3,1575,6,51,"14120_39_40_41_42_43_50_51","North-Central Interior Sand and Gravel Tallgrass Prairie","Grassland",4,0,87,3,"UN",9,"Chequamegon-Nicolet National Forest",1
"826",9069,11,1580,180,51,"14750_41_50_51_63_64_65_66","Laurentian-Acadian Floodplain Systems","Riparian",0,435,68,59,"Agriculture",9,"Chequamegon-Nicolet National Forest",2
"827",9070,584,1633,120,52,"14440_41_50_51","Eastern Boreal Floodplain","Hardwood",0,581,312,203,"Developed",9,"Hiawatha National Forest",130
"828",9071,339,1633,180,52,"14440_41_50_51","Eastern Boreal Floodplain","Hardwood",0,581,312,203,"Agriculture",9,"Hiawatha National Forest",75
"829",9072,4856,1628,3,52,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"C",9,"Hiawatha National Forest",1080
"830",9073,419,1633,2,52,"14440_41_50_51","Eastern Boreal Floodplain","Hardwood",0,581,312,203,"B",9,"Hiawatha National Forest",93
"831",9074,64,1637,5,52,"14770_40_41_50_51","Boreal Acidic Peatland Systems","Riparian",716,0,123,105,"E",9,"Hiawatha National Forest",14
"832",9075,7,1625,132,52,"13660_51_63_64_65_66","Laurentian-Acadian Pine-Hemlock-Hardwood Forest","Hardwood-Conifer",482,998,289,153,"Barren or Sparse",9,"Hiawatha National Forest",2
"833",9076,1,1616,5,52,"13023_51","Laurentian-Acadian Northern Hardwoods Forest-Northern Sugar Maple-Basswood","Hardwood",1016,0,0,1016,"E",9,"Hiawatha National Forest",0
"834",9077,341,1641,6,52,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"UN",9,"Hiawatha National Forest",76
"835",9078,87,1615,132,52,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"Barren or Sparse",9,"Hiawatha National Forest",19
"836",9079,7,1623,132,52,"13651_51","Boreal White Spruce-Fir-Hardwood Forest-Inland","Conifer",490,524,0,253,"Barren or Sparse",9,"Hiawatha National Forest",2
"837",9080,381,1628,1,52,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"A",9,"Hiawatha National Forest",85
"838",9081,10,1628,2,52,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"B",9,"Hiawatha National Forest",2
"839",9082,70,1628,180,52,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"Agriculture",9,"Hiawatha National Forest",16
"840",9083,406,1628,6,52,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"UN",9,"Hiawatha National Forest",90
"841",9084,329,31,132,52,"0","Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",0,0,0,0,"Barren or Sparse",9,"Hiawatha National Forest",73
"842",9085,2,1622,132,52,"13620_51_63_64_65_66","Laurentian-Acadian Northern Pine(-Oak) Forest","Hardwood-Conifer",309,447,65,48,"Barren or Sparse",9,"Hiawatha National Forest",0
"843",9086,3,1641,1,52,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"A",9,"Hiawatha National Forest",1
"844",9087,14,1641,2,52,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"B",9,"Hiawatha National Forest",3
"845",9088,15,1641,120,52,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"Developed",9,"Hiawatha National Forest",3
"846",9089,1948,1629,120,52,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"Developed",9,"Hiawatha National Forest",433
"847",9090,4,1637,132,52,"14770_40_41_50_51","Boreal Acidic Peatland Systems","Riparian",716,0,123,105,"Barren or Sparse",9,"Hiawatha National Forest",1
"848",9091,45,1629,1,52,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"A",9,"Hiawatha National Forest",10
"849",9092,1,1641,3,52,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"C",9,"Hiawatha National Forest",0
"850",9093,3,1633,1,52,"14440_41_50_51","Eastern Boreal Floodplain","Hardwood",0,581,312,203,"A",9,"Hiawatha National Forest",1
"851",9094,896,1629,2,52,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"B",9,"Hiawatha National Forest",199
"852",9095,12,1629,180,52,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"Agriculture",9,"Hiawatha National Forest",3
"853",9096,2,1636,120,52,"14750_41_50_51_63_64_65_66","Laurentian-Acadian Floodplain Systems","Riparian",0,435,68,59,"Developed",9,"Hiawatha National Forest",0
"854",9097,19,1639,132,52,"14810_41_50_51_63","Laurentian-Acadian Alkaline Conifer-Hardwood Swamp","Riparian",989,0,0,989,"Barren or Sparse",9,"Hiawatha National Forest",4
"855",9098,6,1640,132,52,"14920_41_50_51_52_63","Great Lakes Coastal Marsh Systems","Riparian",0,0,0,0,"Barren or Sparse",9,"Hiawatha National Forest",1
"856",9099,79,1624,132,52,"13652_51","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",872,1306,0,523,"Barren or Sparse",9,"Hiawatha National Forest",18
"857",9100,3,1640,1,52,"14920_41_50_51_52_63","Great Lakes Coastal Marsh Systems","Riparian",0,0,0,0,"A",9,"Hiawatha National Forest",1
"858",9101,910,1999,7,43,"15260_64_65_66","Laurentian-Acadian Swamp Systems","Riparian",1011,0,0,1011,"UE",9,"White Mountain National Forest",202
"859",9102,2022,1999,2,43,"15260_64_65_66","Laurentian-Acadian Swamp Systems","Riparian",1011,0,0,1011,"B",9,"White Mountain National Forest",450
"860",9103,42,1994,120,43,"14770_63_64_65_66","Boreal Acidic Peatland Systems","Riparian",935,0,170,144,"Developed",9,"White Mountain National Forest",9
"861",9104,32,1994,7,43,"14770_63_64_65_66","Boreal Acidic Peatland Systems","Riparian",935,0,170,144,"UE",9,"White Mountain National Forest",7
"862",9105,666,1999,1,43,"15260_64_65_66","Laurentian-Acadian Swamp Systems","Riparian",1011,0,0,1011,"A",9,"White Mountain National Forest",148
"863",9106,578,1998,2,43,"14940_63_65_66","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",792,0,0,792,"B",9,"White Mountain National Forest",129
"864",9107,44,1994,2,43,"14770_63_64_65_66","Boreal Acidic Peatland Systems","Riparian",935,0,170,144,"B",9,"White Mountain National Forest",10
"865",9108,3204,1983,180,43,"13660_51_63_64_65_66","Laurentian-Acadian Pine-Hemlock-Hardwood Forest","Hardwood-Conifer",482,998,289,153,"Agriculture",9,"White Mountain National Forest",713
"866",9109,2,1994,180,43,"14770_63_64_65_66","Boreal Acidic Peatland Systems","Riparian",935,0,170,144,"Agriculture",9,"White Mountain National Forest",0
"867",9110,6398,1983,7,43,"13660_51_63_64_65_66","Laurentian-Acadian Pine-Hemlock-Hardwood Forest","Hardwood-Conifer",482,998,289,153,"UE",9,"White Mountain National Forest",1423
"868",9111,566,1998,120,43,"14940_63_65_66","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",792,0,0,792,"Developed",9,"White Mountain National Forest",126
"869",9112,147,1988,180,43,"13770_60_61_63_64_65_66","Central Appalachian Pine-Oak Rocky Woodland","Hardwood-Conifer",412,384,4645,190,"Agriculture",9,"White Mountain National Forest",33
"870",9113,24154,1987,6,43,"13740_64_65_66","Acadian-Appalachian Montane Spruce-Fir Forest","Hardwood-Conifer",580,0,0,580,"UN",9,"White Mountain National Forest",5372
"871",9114,7007,1987,7,43,"13740_64_65_66","Acadian-Appalachian Montane Spruce-Fir Forest","Hardwood-Conifer",580,0,0,580,"UE",9,"White Mountain National Forest",1558
"872",9115,2004,1979,5,43,"13240_60_65_66","Northern Atlantic Coastal Plain Hardwood Forest","Hardwood",48,44,4,4,"E",9,"White Mountain National Forest",446
"873",9116,382,1979,4,43,"13240_60_65_66","Northern Atlantic Coastal Plain Hardwood Forest","Hardwood",48,44,4,4,"D",9,"White Mountain National Forest",85
"874",9117,6851,1987,120,43,"13740_64_65_66","Acadian-Appalachian Montane Spruce-Fir Forest","Hardwood-Conifer",580,0,0,580,"Developed",9,"White Mountain National Forest",1524
"875",9118,2798,1983,1,43,"13660_51_63_64_65_66","Laurentian-Acadian Pine-Hemlock-Hardwood Forest","Hardwood-Conifer",482,998,289,153,"A",9,"White Mountain National Forest",622
"876",9119,29385,1990,6,43,"13890_64_66","Acadian-Appalachian Subalpine Woodland and Heath-Krummholz","Shrubland",3351,1795,4331,916,"UN",9,"White Mountain National Forest",6535
"877",9120,40947,1989,6,43,"13860_66","Acadian-Appalachian Alpine Tundra","Shrubland",0,0,0,0,"UN",9,"White Mountain National Forest",9106
"878",9121,52,1994,1,43,"14770_63_64_65_66","Boreal Acidic Peatland Systems","Riparian",935,0,170,144,"A",9,"White Mountain National Forest",12
"879",9122,169,1990,7,43,"13890_64_66","Acadian-Appalachian Subalpine Woodland and Heath-Krummholz","Shrubland",3351,1795,4331,916,"UE",9,"White Mountain National Forest",38
"880",9123,534,1987,3,41,"13740_64_65_66","Acadian-Appalachian Montane Spruce-Fir Forest","Hardwood-Conifer",580,0,0,580,"C",9,"Green Mountain and Finger Lakes National Forests",119
"881",9124,1544,1978,6,41,"13020_65_66","Laurentian-Acadian Northern Hardwoods Forest","Hardwood",983,0,0,983,"UN",9,"Green Mountain and Finger Lakes National Forests",343
"882",9125,5019,1978,5,41,"13020_65_66","Laurentian-Acadian Northern Hardwoods Forest","Hardwood",983,0,0,983,"E",9,"Green Mountain and Finger Lakes National Forests",1116
"883",9126,1166,1978,3,41,"13020_65_66","Laurentian-Acadian Northern Hardwoods Forest","Hardwood",983,0,0,983,"C",9,"Green Mountain and Finger Lakes National Forests",259
"884",9127,64,1987,2,41,"13740_64_65_66","Acadian-Appalachian Montane Spruce-Fir Forest","Hardwood-Conifer",580,0,0,580,"B",9,"Green Mountain and Finger Lakes National Forests",14
"885",9128,32,1978,120,41,"13020_65_66","Laurentian-Acadian Northern Hardwoods Forest","Hardwood",983,0,0,983,"Developed",9,"Green Mountain and Finger Lakes National Forests",7
"886",9129,1,1986,120,41,"13730_65_66","Acadian Low-Elevation Spruce-Fir-Hardwood Forest","Hardwood-Conifer",1127,0,0,1127,"Developed",9,"Green Mountain and Finger Lakes National Forests",0
"887",9130,177,1986,2,41,"13730_65_66","Acadian Low-Elevation Spruce-Fir-Hardwood Forest","Hardwood-Conifer",1127,0,0,1127,"B",9,"Green Mountain and Finger Lakes National Forests",39
"888",9131,57,1986,1,41,"13730_65_66","Acadian Low-Elevation Spruce-Fir-Hardwood Forest","Hardwood-Conifer",1127,0,0,1127,"A",9,"Green Mountain and Finger Lakes National Forests",13
"889",9132,61,1987,1,41,"13740_64_65_66","Acadian-Appalachian Montane Spruce-Fir Forest","Hardwood-Conifer",580,0,0,580,"A",9,"Green Mountain and Finger Lakes National Forests",14
"890",9133,69,1986,3,41,"13730_65_66","Acadian Low-Elevation Spruce-Fir-Hardwood Forest","Hardwood-Conifer",1127,0,0,1127,"C",9,"Green Mountain and Finger Lakes National Forests",15
"891",9134,101,1978,2,41,"13020_65_66","Laurentian-Acadian Northern Hardwoods Forest","Hardwood",983,0,0,983,"B",9,"Green Mountain and Finger Lakes National Forests",22
"892",9135,37,1987,6,41,"13740_64_65_66","Acadian-Appalachian Montane Spruce-Fir Forest","Hardwood-Conifer",580,0,0,580,"UN",9,"Green Mountain and Finger Lakes National Forests",8
"893",9136,1,1979,5,41,"13240_60_65_66","Northern Atlantic Coastal Plain Hardwood Forest","Hardwood",48,44,4,4,"E",9,"Green Mountain and Finger Lakes National Forests",0
"894",9137,50,1978,7,41,"13020_65_66","Laurentian-Acadian Northern Hardwoods Forest","Hardwood",983,0,0,983,"UE",9,"Green Mountain and Finger Lakes National Forests",11
"895",9138,3,1999,2,41,"15260_64_65_66","Laurentian-Acadian Swamp Systems","Riparian",1011,0,0,1011,"B",9,"Green Mountain and Finger Lakes National Forests",1
"896",9139,15,1978,1,41,"13020_65_66","Laurentian-Acadian Northern Hardwoods Forest","Hardwood",983,0,0,983,"A",9,"Green Mountain and Finger Lakes National Forests",3
"897",9140,1,1999,1,41,"15260_64_65_66","Laurentian-Acadian Swamp Systems","Riparian",1011,0,0,1011,"A",9,"Green Mountain and Finger Lakes National Forests",0
"898",9141,13,1999,6,41,"15260_64_65_66","Laurentian-Acadian Swamp Systems","Riparian",1011,0,0,1011,"UN",9,"Green Mountain and Finger Lakes National Forests",3
"899",9142,10,1986,6,41,"13730_65_66","Acadian Low-Elevation Spruce-Fir-Hardwood Forest","Hardwood-Conifer",1127,0,0,1127,"UN",9,"Green Mountain and Finger Lakes National Forests",2
"900",9143,5,1987,7,41,"13740_64_65_66","Acadian-Appalachian Montane Spruce-Fir Forest","Hardwood-Conifer",580,0,0,580,"UE",9,"Green Mountain and Finger Lakes National Forests",1
"901",9144,4,1986,7,41,"13730_65_66","Acadian Low-Elevation Spruce-Fir-Hardwood Forest","Hardwood-Conifer",1127,0,0,1127,"UE",9,"Green Mountain and Finger Lakes National Forests",1
"902",9145,28,1999,3,41,"15260_64_65_66","Laurentian-Acadian Swamp Systems","Riparian",1011,0,0,1011,"C",9,"Green Mountain and Finger Lakes National Forests",6
"903",9146,78,1979,3,43,"13240_60_65_66","Northern Atlantic Coastal Plain Hardwood Forest","Hardwood",48,44,4,4,"C",9,"White Mountain National Forest",17
"904",9147,39,1979,6,43,"13240_60_65_66","Northern Atlantic Coastal Plain Hardwood Forest","Hardwood",48,44,4,4,"UN",9,"White Mountain National Forest",9
"905",9148,1,1998,6,41,"14940_63_65_66","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",792,0,0,792,"UN",9,"Green Mountain and Finger Lakes National Forests",0
"906",9149,1,1994,6,41,"14770_63_64_65_66","Boreal Acidic Peatland Systems","Riparian",935,0,170,144,"UN",9,"Green Mountain and Finger Lakes National Forests",0
"907",9150,1,1994,4,41,"14770_63_64_65_66","Boreal Acidic Peatland Systems","Riparian",935,0,170,144,"D",9,"Green Mountain and Finger Lakes National Forests",0
"908",9151,3220,1995,3,43,"14790_60_61_63_64_65_66","Central Interior and Appalachian Swamp Systems","Riparian",1011,0,1353,578,"C",9,"White Mountain National Forest",716
"909",9152,201,1987,180,43,"13740_64_65_66","Acadian-Appalachian Montane Spruce-Fir Forest","Hardwood-Conifer",580,0,0,580,"Agriculture",9,"White Mountain National Forest",45
"910",9153,931,1982,1,43,"13620_51_63_64_65_66","Laurentian-Acadian Northern Pine(-Oak) Forest","Hardwood-Conifer",309,447,65,48,"A",9,"White Mountain National Forest",207
"911",9154,1144,1982,3,43,"13620_51_63_64_65_66","Laurentian-Acadian Northern Pine(-Oak) Forest","Hardwood-Conifer",309,447,65,48,"C",9,"White Mountain National Forest",254
"912",9155,633,1982,180,43,"13620_51_63_64_65_66","Laurentian-Acadian Northern Pine(-Oak) Forest","Hardwood-Conifer",309,447,65,48,"Agriculture",9,"White Mountain National Forest",141
"913",9156,1320,1982,7,43,"13620_51_63_64_65_66","Laurentian-Acadian Northern Pine(-Oak) Forest","Hardwood-Conifer",309,447,65,48,"UE",9,"White Mountain National Forest",294
"914",9157,183,1989,120,43,"13860_66","Acadian-Appalachian Alpine Tundra","Shrubland",0,0,0,0,"Developed",9,"White Mountain National Forest",41
"915",9158,226,1979,120,43,"13240_60_65_66","Northern Atlantic Coastal Plain Hardwood Forest","Hardwood",48,44,4,4,"Developed",9,"White Mountain National Forest",50
"916",9159,246,1989,7,43,"13860_66","Acadian-Appalachian Alpine Tundra","Shrubland",0,0,0,0,"UE",9,"White Mountain National Forest",55
"917",9160,64,1986,132,43,"13730_65_66","Acadian Low-Elevation Spruce-Fir-Hardwood Forest","Hardwood-Conifer",1127,0,0,1127,"Barren or Sparse",9,"White Mountain National Forest",14
"918",9161,735,1988,4,43,"13770_60_61_63_64_65_66","Central Appalachian Pine-Oak Rocky Woodland","Hardwood-Conifer",412,384,4645,190,"D",9,"White Mountain National Forest",163
"919",9162,14782,1984,2,43,"13690_60_61_63_64_65_66","Central Appalachian Dry Oak-Pine Forest","Hardwood-Conifer",182,463,15,14,"B",9,"White Mountain National Forest",3287
"920",9163,26366,1984,3,43,"13690_60_61_63_64_65_66","Central Appalachian Dry Oak-Pine Forest","Hardwood-Conifer",182,463,15,14,"C",9,"White Mountain National Forest",5864
"921",9164,2143,1985,6,43,"13700_60_63_64_65_66","Appalachian (Hemlock-)Northern Hardwood Forest","Hardwood",1010,1122,0,531,"UN",9,"White Mountain National Forest",477
"922",9165,802,1985,180,43,"13700_60_63_64_65_66","Appalachian (Hemlock-)Northern Hardwood Forest","Hardwood",1010,1122,0,531,"Agriculture",9,"White Mountain National Forest",178
"923",9166,10,1990,4,43,"13890_64_66","Acadian-Appalachian Subalpine Woodland and Heath-Krummholz","Shrubland",3351,1795,4331,916,"D",9,"White Mountain National Forest",2
"924",9167,1396,31,132,43,"0","Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",0,0,0,0,"Barren or Sparse",9,"White Mountain National Forest",310
"925",9168,4171,1984,7,43,"13690_60_61_63_64_65_66","Central Appalachian Dry Oak-Pine Forest","Hardwood-Conifer",182,463,15,14,"UE",9,"White Mountain National Forest",928
"926",9169,774,1988,120,43,"13770_60_61_63_64_65_66","Central Appalachian Pine-Oak Rocky Woodland","Hardwood-Conifer",412,384,4645,190,"Developed",9,"White Mountain National Forest",172
"927",9170,8,1990,180,43,"13890_64_66","Acadian-Appalachian Subalpine Woodland and Heath-Krummholz","Shrubland",3351,1795,4331,916,"Agriculture",9,"White Mountain National Forest",2
"928",9171,268,1988,2,43,"13770_60_61_63_64_65_66","Central Appalachian Pine-Oak Rocky Woodland","Hardwood-Conifer",412,384,4645,190,"B",9,"White Mountain National Forest",60
"929",9172,20,1987,132,43,"13740_64_65_66","Acadian-Appalachian Montane Spruce-Fir Forest","Hardwood-Conifer",580,0,0,580,"Barren or Sparse",9,"White Mountain National Forest",4
"930",9173,2275,1984,120,43,"13690_60_61_63_64_65_66","Central Appalachian Dry Oak-Pine Forest","Hardwood-Conifer",182,463,15,14,"Developed",9,"White Mountain National Forest",506
"931",9174,591,1988,7,43,"13770_60_61_63_64_65_66","Central Appalachian Pine-Oak Rocky Woodland","Hardwood-Conifer",412,384,4645,190,"UE",9,"White Mountain National Forest",131
"932",9175,854,1984,1,43,"13690_60_61_63_64_65_66","Central Appalachian Dry Oak-Pine Forest","Hardwood-Conifer",182,463,15,14,"A",9,"White Mountain National Forest",190
"933",9176,66692,1985,2,43,"13700_60_63_64_65_66","Appalachian (Hemlock-)Northern Hardwood Forest","Hardwood",1010,1122,0,531,"B",9,"White Mountain National Forest",14832
"934",9177,6347,1985,120,43,"13700_60_63_64_65_66","Appalachian (Hemlock-)Northern Hardwood Forest","Hardwood",1010,1122,0,531,"Developed",9,"White Mountain National Forest",1412
"935",9178,20470,1985,3,43,"13700_60_63_64_65_66","Appalachian (Hemlock-)Northern Hardwood Forest","Hardwood",1010,1122,0,531,"C",9,"White Mountain National Forest",4552
"936",9179,4376,1985,7,43,"13700_60_63_64_65_66","Appalachian (Hemlock-)Northern Hardwood Forest","Hardwood",1010,1122,0,531,"UE",9,"White Mountain National Forest",973
"937",9180,547,1984,180,43,"13690_60_61_63_64_65_66","Central Appalachian Dry Oak-Pine Forest","Hardwood-Conifer",182,463,15,14,"Agriculture",9,"White Mountain National Forest",122
"938",9181,257,1984,6,43,"13690_60_61_63_64_65_66","Central Appalachian Dry Oak-Pine Forest","Hardwood-Conifer",182,463,15,14,"UN",9,"White Mountain National Forest",57
"939",9182,35,1990,120,43,"13890_64_66","Acadian-Appalachian Subalpine Woodland and Heath-Krummholz","Shrubland",3351,1795,4331,916,"Developed",9,"White Mountain National Forest",8
"940",9183,212,1995,120,43,"14790_60_61_63_64_65_66","Central Interior and Appalachian Swamp Systems","Riparian",1011,0,1353,578,"Developed",9,"White Mountain National Forest",47
"941",9184,118,1995,2,43,"14790_60_61_63_64_65_66","Central Interior and Appalachian Swamp Systems","Riparian",1011,0,1353,578,"B",9,"White Mountain National Forest",26
"942",9185,140,1995,6,43,"14790_60_61_63_64_65_66","Central Interior and Appalachian Swamp Systems","Riparian",1011,0,1353,578,"UN",9,"White Mountain National Forest",31
